L,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.guava.LimitedSequenceTest$1,NO_FIELD,apply(Ljava/lang/Integer;)Ljava/lang/Integer;,82,83,0
L,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.guava.FilteredSequenceTest$1,NO_FIELD,apply(Ljava/lang/Integer;)Z,38,38,0
L,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.guava.FunctionalIteratorTest$2,NO_FIELD,apply(Ljava/lang/String;)Ljava/util/Iterator;,66,66,0
L,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.guava.FunctionalIteratorTest$1,NO_FIELD,apply(Ljava/lang/String;)Ljava/lang/Integer;,45,45,0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.metamx.common.guava.ExecutorExecutingSequence$2,NO_FIELD,call()Lcom/metamx/common/guava/Yielder;,76,76,0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.metamx.common.guava.ExecutorExecutingSequence$2,NO_FIELD,call()Ljava/lang/Object;,72,72,0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.metamx.common.guava.ExecutorExecutingSequence$1,NO_FIELD,call()Ljava/lang/Object;,52,52,0
L,B,IT_NO_SUCH_ELEMENT,com.metamx.common.guava.BaseSequenceTest$1$1,NO_FIELD,next()Ljava/lang/Integer;,65,65,0
M,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.io.smoosh.Smoosh$1,NO_FIELD,apply(Ljava/io/File;)Ljava/lang/String;,48,48,0
M,V,EI_EXPOSE_REP2,com.metamx.common.guava.DroppingIterator,delegate,<init>(Ljava/util/Iterator;I)V,34,34,0
M,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.JodaUtils$1,NO_FIELD,apply(Lorg/joda/time/Interval;)Z,92,92,0
M,B,SE_BAD_FIELD,com.metamx.common.Granularity$9,defaultFormat,NO_METHOD,-1,-1,1
M,B,SE_BAD_FIELD,com.metamx.common.Granularity$9,hiveFormat,NO_METHOD,-1,-1,1
M,B,SE_BAD_FIELD,com.metamx.common.Granularity$9,lowerDefaultFormat,NO_METHOD,-1,-1,1
M,B,SE_BAD_FIELD,com.metamx.common.Granularity$8,defaultFormat,NO_METHOD,-1,-1,1
M,B,SE_BAD_FIELD,com.metamx.common.Granularity$8,hiveFormat,NO_METHOD,-1,-1,1
M,B,SE_BAD_FIELD,com.metamx.common.Granularity$8,lowerDefaultFormat,NO_METHOD,-1,-1,1
M,B,SE_BAD_FIELD,com.metamx.common.Granularity$6,defaultFormat,NO_METHOD,-1,-1,1
M,B,SE_BAD_FIELD,com.metamx.common.Granularity$6,hiveFormat,NO_METHOD,-1,-1,1
M,B,SE_BAD_FIELD,com.metamx.common.Granularity$6,lowerDefaultFormat,NO_METHOD,-1,-1,1
M,B,SE_BAD_FIELD,com.metamx.common.Granularity$1,defaultFormat,NO_METHOD,-1,-1,1
M,B,SE_BAD_FIELD,com.metamx.common.Granularity$1,hiveFormat,NO_METHOD,-1,-1,1
M,B,SE_BAD_FIELD,com.metamx.common.Granularity$1,lowerDefaultFormat,NO_METHOD,-1,-1,1
M,B,SE_BAD_FIELD,com.metamx.common.Granularity$2,defaultFormat,NO_METHOD,-1,-1,1
M,B,SE_BAD_FIELD,com.metamx.common.Granularity$2,hiveFormat,NO_METHOD,-1,-1,1
M,B,SE_BAD_FIELD,com.metamx.common.Granularity$2,lowerDefaultFormat,NO_METHOD,-1,-1,1
M,V,EI_EXPOSE_REP2,com.metamx.common.guava.IteratorWithBaggage,baseIter,<init>(Ljava/util/Iterator;Ljava/io/Closeable;)V,37,37,0
M,V,EI_EXPOSE_REP2,com.metamx.common.guava.nary.BinaryTransformIterator,lhsIter,<init>(Ljava/util/Iterator;Ljava/util/Iterator;Lcom/metamx/common/guava/nary/BinaryFn;)V,41,41,0
M,V,EI_EXPOSE_REP2,com.metamx.common.guava.nary.BinaryTransformIterator,rhsIter,<init>(Ljava/util/Iterator;Ljava/util/Iterator;Lcom/metamx/common/guava/nary/BinaryFn;)V,42,42,0
L,B,SE_NO_SERIALVERSIONID,com.metamx.common.guava.DefaultingHashMap,NO_FIELD,NO_METHOD,32,46,0
L,B,SE_BAD_FIELD,com.metamx.common.guava.DefaultingHashMap,supplier,NO_METHOD,-1,-1,0
M,B,OS_OPEN_STREAM,com.metamx.common.Props,NO_FIELD,fromFilename(Ljava/lang/String;)Ljava/util/Properties;,27,27,0
M,X,OBL_UNSATISFIED_OBLIGATION,com.metamx.common.Props,NO_FIELD,fromFilename(Ljava/lang/String;)Ljava/util/Properties;,27,27,0
M,B,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,com.metamx.common.guava.ExecutorExecutingSequence,NO_FIELD,accumulate(Ljava/lang/Object;Lcom/metamx/common/guava/Accumulator;)Ljava/lang/Object;,46,63,0
